Timestamp,dl_mcs,dl_n_samples,dl_buffer [bytes],tx_brate downlink [Mbps],tx_pkts downlink,tx_errors downlink (%),dl_cqi,ul_mcs,ul_n_samples,ul_buffer [bytes],rx_brate uplink [Mbps],rx_pkts uplink,rx_errors uplink (%),ul_sinr,phr,sum_requested_prbs,sum_granted_prbs,ul_turbo_iters
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,8,4,0,0.001568,1,0,7.85714,13.2857,7,0,0.1,2,0,35.4958,31,3,3,1
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,9.75,28,0,0.012448,6,0,8,12.1429,7,0,0.1,2,0,36.5243,31,24,24,1
1.67E+12,11.15,20,0,0.02304,7,0,8,15.1333,90,0,1.18189,26,0,32.4286,31,19,33,1
1.67E+12,0,0,0,0.002976,1,0,7.66667,9,4,0,0.1,1,0,37.4067,0,0,0,1
1.67E+12,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.85714,13.8571,14,0,0.1,4,0,35.5185,31,0,0,1
1.67E+12,10.3448,29,0,0.015008,7,0,7.83333,14.0645,31,0,0.207456,9,0,34.4311,31,24,24,1
1.67E+12,12.9091,11,0,0.009792,4,0,8,11.8889,18,0,0.1,5,0,36.4193,31,9,9,1
1.67E+12,8,4,0,0.001568,1,0,7.85714,13.2857,7,0,0.1,2,0,36.4267,31,3,3,1
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,0,0,0,0,0,7.83333,0,0,0,0,0,0,0,0,0,0,0
1.67E+12,0,3,0,0.001824,1,0,7.85714,14.4286,7,0,0.1,2,0,34.8055,31,3,3,1
1.67E+12,10.0312,64,0,0.048672,19,0,7.83333,15.3571,98,0,1.28093,28,0,32.2545,31,59,72,1
1.67E+12,11.8966,58,0,0.055296,16,0,8,13.2857,21,0,0.1,6,0,35.085,31,52,63,1
1.67E+12,11.5238,21,0,0.026368,6,0,7.66667,13.875,24,0,0.125216,7,0,35.0859,31,20,33,1
